,coma,puntos,parentesis,word_count,letras,charbyword,concre_media,cant_abstractas
5499,0,1,0,6,27,4.5,0.8683333333333333,1
2203,0,1,0,11,44,4.0,2.045454545454545,6
3992,0,1,0,4,13,3.25,2.15,1
6837,0,1,0,6,24,4.0,0.9700000000000001,2
1970,0,1,0,5,23,4.6,2.056,0
1526,0,1,0,10,43,4.3,2.2629999999999995,4
3631,0,0,0,10,51,5.1,1.768,3
6963,0,2,0,30,129,4.3,2.3,9
1520,0,1,0,14,63,4.5,1.6328571428571428,8
502,0,0,0,7,30,4.285714285714286,2.1885714285714286,1
1150,0,1,0,11,46,4.181818181818182,1.348181818181818,5
2036,0,0,0,7,26,3.7142857142857144,2.4371428571428573,3
3379,0,1,0,11,40,3.6363636363636362,1.497272727272727,3
2546,0,0,0,8,30,3.75,3.0412500000000002,3
2625,0,1,0,16,67,4.1875,1.8331250000000001,8
2556,0,1,0,4,17,4.25,1.925,2
1611,0,0,0,8,38,4.75,2.43375,3
1515,0,1,0,7,28,4.0,2.6,3
1707,0,0,0,5,21,4.2,2.38,2
5890,0,0,0,5,14,2.8,2.6919999999999997,3
5376,0,1,0,5,22,4.4,0.686,2
449,0,1,0,8,31,3.875,2.50625,2
1310,0,1,0,7,29,4.142857142857143,2.3000000000000003,3
4800,2,1,0,15,67,4.466666666666667,1.9639999999999997,4
2491,0,1,0,16,71,4.4375,1.809375,10
821,0,1,0,5,19,3.8,2.068,1
6070,0,1,0,11,46,4.181818181818182,1.2409090909090907,3
5316,0,1,0,8,25,3.125,2.21875,3
3812,0,0,0,10,50,5.0,2.3539999999999996,5
4965,0,1,0,5,25,5.0,0.61,2
5156,0,1,0,7,29,4.142857142857143,1.6785714285714286,3
5828,0,0,0,6,19,3.1666666666666665,1.8433333333333335,1
3727,2,1,0,28,106,3.7857142857142856,1.8121428571428573,16
7001,0,1,0,5,25,5.0,0.9359999999999999,1
123,0,1,0,6,28,4.666666666666667,2.8200000000000003,2
2998,0,1,0,13,62,4.769230769230769,1.7892307692307692,3
3720,0,1,0,5,19,3.8,1.778,1
4770,0,0,0,8,25,3.125,3.26125,2
954,0,1,0,5,20,4.0,1.698,1
5646,0,1,0,4,16,4.0,2.5725,1
7051,0,1,0,4,15,3.75,1.6,1
3300,0,1,0,7,33,4.714285714285714,2.9857142857142853,1
385,0,1,0,4,21,5.25,2.1325,1
6639,0,1,0,4,16,4.0,0.7625,2
2375,0,1,0,14,51,3.642857142857143,1.7364285714285717,8
5153,1,1,0,5,20,4.0,0.392,1
2930,0,1,0,7,26,3.7142857142857144,2.232857142857143,1
2857,0,0,0,4,8,2.0,3.05,2
6844,0,1,0,4,16,4.0,2.3275,1
1449,0,1,0,6,24,4.0,1.8066666666666666,2
907,0,1,0,10,49,4.9,1.544,6
439,0,1,0,9,34,3.7777777777777777,2.032222222222222,3
2959,0,0,0,6,25,4.166666666666667,2.035,3
3138,0,1,0,8,38,4.75,1.20875,2
226,0,1,0,3,7,2.3333333333333335,1.9633333333333336,1
5669,0,1,0,8,43,5.375,1.4475,4
2809,0,1,0,8,46,5.75,0.7999999999999999,1
3320,1,1,0,15,72,4.8,2.0693333333333337,7
6569,0,1,0,4,11,2.75,1.8875,2
4703,0,1,0,7,23,3.2857142857142856,1.4542857142857142,4
1842,0,0,0,9,39,4.333333333333333,1.9055555555555554,4
2652,0,0,0,4,11,2.75,2.6825,1
4512,0,0,0,6,37,6.166666666666667,0.5716666666666667,2
3898,0,1,0,6,34,5.666666666666667,0.5033333333333333,2
1306,0,1,0,7,24,3.4285714285714284,1.854285714285714,3
6490,0,0,0,8,32,4.0,3.01875,2
4092,0,1,0,2,14,7.0,0.0,0
4959,0,1,0,18,64,3.5555555555555554,1.8716666666666666,9
6162,0,1,0,4,14,3.5,1.405,1
6801,0,1,0,6,29,4.833333333333333,1.365,2
3858,0,1,0,5,21,4.2,1.616,2
1754,0,1,0,12,47,3.9166666666666665,1.7825,6
1366,0,1,0,8,32,4.0,1.80125,4
2244,0,1,0,13,56,4.3076923076923075,1.313076923076923,5
4373,0,0,0,5,25,5.0,2.1079999999999997,3
5110,0,1,0,6,28,4.666666666666667,1.9666666666666668,3
1673,0,1,0,7,33,4.714285714285714,2.0757142857142856,2
4163,0,1,0,19,85,4.473684210526316,1.6710526315789473,11
5865,0,1,0,8,24,3.0,2.775,3
3764,0,1,0,9,56,6.222222222222222,2.3233333333333333,3
3956,0,0,0,4,14,3.5,1.5275,1
6417,0,1,0,9,36,4.0,1.4622222222222223,5
335,0,1,0,6,26,4.333333333333333,1.995,2
1474,0,1,0,6,31,5.166666666666667,1.58,2
4890,0,1,0,3,7,2.3333333333333335,1.9633333333333336,1
3473,0,1,0,4,19,4.75,0.755,2
2414,0,1,0,10,44,4.4,1.988,1
1654,0,0,0,6,32,5.333333333333333,1.8266666666666664,3
1983,0,0,0,9,44,4.888888888888889,2.233333333333333,2
214,0,1,0,7,29,4.142857142857143,1.3585714285714285,3
4255,0,1,0,13,63,4.846153846153846,2.2723076923076926,3
1408,0,1,0,8,32,4.0,2.76,2
5357,0,1,0,8,27,3.375,1.9849999999999999,4
5107,0,0,0,8,36,4.5,1.92,5
6694,0,1,0,3,11,3.6666666666666665,2.0,1
5414,0,0,0,3,12,4.0,1.64,0
3310,0,0,0,10,42,4.2,1.067,3
4649,0,1,0,8,40,5.0,1.2112500000000002,3
3715,0,1,0,10,37,3.7,1.8450000000000002,4
4142,0,1,0,6,17,2.8333333333333335,2.62,1
7028,0,0,0,4,7,1.75,3.035,2
559,0,1,0,4,8,2.0,1.8375000000000001,2
4910,0,2,0,22,109,4.954545454545454,1.4486363636363635,11
2644,0,1,0,10,41,4.1,1.985,3
4954,0,1,0,4,18,4.5,0.8975,2
2947,1,1,0,11,62,5.636363636363637,1.8436363636363635,4
7152,0,1,0,8,31,3.875,2.03375,2
42,0,0,0,12,55,4.583333333333333,1.4174999999999998,6
5027,0,1,0,4,13,3.25,2.3775000000000004,1
4082,0,0,0,4,20,5.0,1.875,1
5773,0,1,0,3,16,5.333333333333333,0.6533333333333333,1
2948,0,1,0,6,31,5.166666666666667,2.098333333333333,2
6965,1,1,0,6,21,3.5,1.7033333333333334,3
1679,0,2,0,10,40,4.0,1.5210000000000001,5
1663,0,1,0,12,47,3.9166666666666665,1.9275,5
1285,0,1,0,6,36,6.0,1.5033333333333332,1
4381,0,1,0,11,64,5.818181818181818,1.5009090909090907,5
4715,0,1,0,5,21,4.2,1.454,2
5503,0,1,0,17,59,3.4705882352941178,1.481764705882353,9
6942,0,1,0,5,22,4.4,2.032,1
1817,0,1,0,4,18,4.5,1.695,1
4665,0,0,0,10,49,4.9,2.175,2
251,1,1,0,13,38,2.923076923076923,1.1776923076923078,7
2532,0,1,0,4,14,3.5,0.905,2
1712,0,1,0,11,50,4.545454545454546,1.6436363636363638,5
5095,0,1,0,13,54,4.153846153846154,1.2046153846153846,6
3671,1,1,0,17,73,4.294117647058823,2.0305882352941174,8
4181,0,1,0,3,8,2.6666666666666665,1.9633333333333336,1
99,0,1,0,16,59,3.6875,2.1731249999999998,4
114,0,1,0,4,15,3.75,1.6475,1
129,0,1,0,6,21,3.5,1.4800000000000002,2
1770,0,1,0,6,29,4.833333333333333,1.5166666666666666,2
4330,0,1,0,19,81,4.2631578947368425,2.6305263157894734,6
3986,0,1,0,5,21,4.2,1.948,3
4848,0,1,0,6,30,5.0,0.525,2
5655,0,1,0,3,13,4.333333333333333,2.0733333333333337,1
3437,0,0,0,6,30,5.0,1.2550000000000001,2
1011,0,1,0,8,36,4.5,2.245,2
1932,0,1,0,5,28,5.6,0.296,1
4290,0,0,0,3,9,3.0,2.0,1
4139,1,1,0,9,33,3.6666666666666665,1.221111111111111,5
3980,0,1,0,13,47,3.6153846153846154,2.436923076923077,5
1179,0,1,0,3,9,3.0,2.0,1
4747,0,1,0,6,28,4.666666666666667,2.216666666666667,2
6784,0,1,0,5,29,5.8,0.7979999999999999,2
770,0,0,0,12,56,4.666666666666667,1.4708333333333334,4
3883,0,1,0,5,20,4.0,1.514,2
413,0,1,0,3,11,3.6666666666666665,2.7900000000000005,0
121,0,0,0,11,40,3.6363636363636362,1.2,6
3273,0,1,0,8,40,5.0,1.5074999999999998,2
881,0,0,0,7,26,3.7142857142857144,2.4457142857142857,4
5799,1,1,0,11,45,4.090909090909091,2.14,5
1054,0,1,0,4,30,7.5,0.0,0
110,0,1,0,5,22,4.4,2.396,2
3315,0,1,0,7,29,4.142857142857143,1.2385714285714287,1
2842,0,1,0,6,19,3.1666666666666665,2.07,2
1398,0,1,0,7,29,4.142857142857143,2.0300000000000002,4
3595,0,1,0,5,26,5.2,1.236,2
5840,0,1,0,5,32,6.4,1.73,0
1773,0,1,0,7,36,5.142857142857143,1.9414285714285715,3
2989,0,1,0,17,67,3.9411764705882355,1.9782352941176469,12
444,0,0,0,5,18,3.6,2.21,2
5527,1,1,0,7,34,4.857142857142857,1.9000000000000001,3
813,0,1,0,25,124,4.96,1.8667999999999998,15
5402,0,1,0,8,44,5.5,1.52375,5
4758,0,1,0,11,53,4.818181818181818,2.0081818181818183,3
1183,0,1,0,4,11,2.75,1.605,1
4216,0,1,0,7,36,5.142857142857143,1.5585714285714285,3
2497,0,0,0,9,40,4.444444444444445,2.04,4
3730,0,0,0,5,18,3.6,2.3920000000000003,0
6619,0,1,0,4,11,2.75,1.83,2
4363,0,2,0,29,123,4.241379310344827,1.8551724137931034,17
344,0,1,0,9,42,4.666666666666667,1.3822222222222222,3
1392,0,1,0,5,29,5.8,2.476,2
2084,0,0,0,10,44,4.4,2.09,2
4629,0,0,0,8,31,3.875,2.37125,3
4872,1,1,0,10,51,5.1,1.091,1
1040,0,1,0,4,12,3.0,1.9900000000000002,2
5526,0,1,0,4,23,5.75,1.9925000000000002,0
4631,0,1,0,5,24,4.8,2.8400000000000003,1
4243,0,0,0,7,28,4.0,2.3614285714285717,2
4963,0,0,0,10,49,4.9,2.086,5
5447,3,1,0,30,129,4.3,1.7079999999999997,12
1784,0,0,0,6,26,4.333333333333333,1.1483333333333334,0
244,0,1,0,5,14,2.8,2.3920000000000003,1
5463,0,1,0,8,44,5.5,1.5950000000000002,1
5175,0,1,0,7,22,3.142857142857143,1.9457142857142855,3
4185,0,1,0,4,26,6.5,2.9749999999999996,0
6698,0,0,0,6,23,3.8333333333333335,1.8116666666666668,2
6331,0,1,0,7,28,4.0,3.051428571428571,1
1955,0,0,0,6,27,4.5,1.125,2
1708,1,1,0,19,69,3.6315789473684212,1.9168421052631577,8
5127,0,1,0,10,36,3.6,2.4080000000000004,5
1823,0,0,0,7,39,5.571428571428571,1.6557142857142857,4
4094,0,1,0,4,11,2.75,0.7625,2
490,0,1,0,32,160,5.0,1.945625,15
4660,2,1,0,19,86,4.526315789473684,1.5184210526315791,10
3036,0,1,0,5,18,3.6,1.842,1
6396,0,1,0,5,19,3.8,1.52,1
3021,0,1,0,9,44,4.888888888888889,1.3022222222222222,3
6624,0,1,0,4,22,5.5,2.5725,1
5083,0,0,0,5,13,2.6,2.5140000000000002,2
3224,0,1,0,13,49,3.769230769230769,1.7992307692307692,5
1256,0,0,0,6,20,3.3333333333333335,2.1700000000000004,5
4799,0,2,0,20,76,3.8,1.5915,11
1873,0,1,0,4,14,3.5,2.6125,1
1629,0,0,0,12,45,3.75,1.8683333333333334,7
1977,0,0,0,4,17,4.25,2.505,1
3451,0,1,0,7,26,3.7142857142857144,2.152857142857143,2
3580,0,1,0,7,22,3.142857142857143,1.9728571428571429,1
6308,0,1,0,6,27,4.5,1.6066666666666667,3
6091,0,1,0,9,40,4.444444444444445,2.4255555555555555,4
4338,1,1,0,13,67,5.153846153846154,1.31,4
5940,0,0,0,5,19,3.8,0.97,0
5839,0,1,0,3,16,5.333333333333333,0.53,1
247,0,1,0,5,29,5.8,1.7240000000000002,0
1618,0,1,0,9,37,4.111111111111111,1.732222222222222,4
2781,0,1,0,15,87,5.8,1.442,9
931,0,0,0,4,19,4.75,1.855,2
6022,0,1,0,5,17,3.4,1.612,2
1328,0,1,0,9,32,3.5555555555555554,2.772222222222222,2
6458,0,1,0,3,13,4.333333333333333,0.7266666666666667,1
3584,0,1,0,3,14,4.666666666666667,1.31,0
6229,0,1,0,3,12,4.0,1.9666666666666668,1
3847,0,0,0,4,20,5.0,1.6400000000000001,2
1510,0,1,0,7,21,3.0,0.9171428571428571,2
1795,1,1,0,8,48,6.0,1.3424999999999998,4
5885,0,1,0,10,52,5.2,1.524,3
3562,0,1,0,9,39,4.333333333333333,2.0233333333333334,4
5619,0,1,0,14,79,5.642857142857143,1.9642857142857146,8
5770,0,0,0,5,12,2.4,2.992,1
3613,0,1,0,4,22,5.5,1.8050000000000002,0
796,0,1,0,10,48,4.8,1.892,4
5334,0,1,0,3,13,4.333333333333333,0.0,0
6275,0,1,0,5,24,4.8,1.6060000000000003,2
3227,0,1,0,32,146,4.5625,1.644375,14
4588,0,1,0,7,23,3.2857142857142856,2.3985714285714286,2
6670,0,1,0,8,34,4.25,1.86625,3
2686,0,1,0,7,24,3.4285714285714284,1.9785714285714289,2
6834,0,0,0,5,21,4.2,2.724,3
6663,0,1,0,17,81,4.764705882352941,1.7094117647058824,8
2206,0,1,0,14,52,3.7142857142857144,2.423571428571429,6
2257,0,1,0,7,32,4.571428571428571,1.7557142857142856,2
4405,1,1,0,6,34,5.666666666666667,1.11,2
348,0,1,0,8,28,3.5,2.265,3
3789,0,0,0,4,15,3.75,3.6275,1
4362,0,1,0,4,19,4.75,1.4749999999999999,1
3993,0,0,0,10,56,5.6,2.018,6
5062,0,1,0,10,53,5.3,1.325,5
4069,0,3,0,7,34,4.857142857142857,1.3,1
5343,0,1,0,5,23,4.6,1.778,1
2859,0,1,0,9,35,3.888888888888889,1.7166666666666666,3
5413,0,1,0,6,38,6.333333333333333,1.1716666666666666,2
3909,0,1,0,6,32,5.333333333333333,1.965,1
6058,1,1,0,10,46,4.6,2.025,4
4052,0,1,0,6,30,5.0,1.7766666666666666,2
4688,0,1,0,6,25,4.166666666666667,1.3166666666666667,2
2845,0,1,0,6,24,4.0,1.115,2
5044,0,1,0,15,61,4.066666666666666,2.202,7
4957,0,1,0,14,53,3.7857142857142856,1.8821428571428573,5
2285,0,1,0,5,14,2.8,1.7020000000000004,3
5257,0,1,0,8,37,4.625,2.29375,3
6405,0,1,0,7,28,4.0,2.2128571428571426,2
1988,0,0,0,5,14,2.8,0.892,0
1655,0,1,0,7,39,5.571428571428571,0.8300000000000001,3
1098,0,1,0,5,26,5.2,0.93,3
2260,0,1,0,14,67,4.785714285714286,1.9585714285714286,6
1724,1,1,0,21,92,4.380952380952381,1.8047619047619048,12
3222,0,1,0,19,68,3.5789473684210527,2.055263157894737,13
7053,0,1,0,8,30,3.75,1.89875,3
2825,0,1,0,9,42,4.666666666666667,1.4588888888888887,4
1413,0,1,0,7,29,4.142857142857143,1.4042857142857144,1
1136,0,1,0,26,124,4.769230769230769,1.4234615384615383,10
5010,0,1,0,4,16,4.0,2.37,1
715,1,1,0,16,75,4.6875,2.38125,3
837,0,1,0,4,24,6.0,0.7875,2
2235,0,0,0,6,23,3.8333333333333335,2.8000000000000003,0
1824,0,1,0,10,44,4.4,2.689,3
2099,0,0,0,4,15,3.75,2.9400000000000004,2
6,0,1,0,6,30,5.0,1.45,1
1818,0,1,0,6,26,4.333333333333333,1.205,4
6026,0,1,0,7,43,6.142857142857143,1.2285714285714284,3
5193,0,0,0,10,40,4.0,1.746,4
6695,0,1,0,8,34,4.25,2.41875,2
3007,0,1,0,4,19,4.75,1.46,1
3349,0,1,0,4,15,3.75,1.5275,1
4178,0,1,0,6,33,5.5,1.8083333333333333,3
1652,0,1,0,5,23,4.6,1.372,1
1527,0,1,0,5,23,4.6,2.178,1
1140,0,1,0,9,28,3.111111111111111,1.7355555555555557,4
2386,0,1,0,13,58,4.461538461538462,1.85,6
5930,0,1,0,5,19,3.8,1.504,2
1607,0,1,0,5,13,2.6,1.576,2
6877,0,1,0,7,18,2.5714285714285716,1.8914285714285712,2
4179,0,1,0,6,22,3.6666666666666665,1.3499999999999999,2
7003,0,1,0,4,28,7.0,0.68,0
94,0,1,0,8,35,4.375,1.9387500000000002,5
6463,0,1,0,5,17,3.4,1.886,3
4664,0,1,0,11,44,4.0,2.1472727272727274,3
215,0,1,0,7,33,4.714285714285714,1.7557142857142858,3
7080,1,1,0,17,65,3.823529411764706,2.239411764705882,10
6771,0,1,0,7,29,4.142857142857143,1.512857142857143,3
7086,0,1,0,10,38,3.8,1.9620000000000002,3
1991,0,0,0,5,16,3.2,2.812,3
4816,0,0,0,5,17,3.4,1.494,1
2444,0,1,0,5,18,3.6,1.1560000000000001,2
5579,0,1,0,4,20,5.0,1.1375,0
326,0,1,0,8,44,5.5,1.44375,3
2406,0,1,0,9,25,2.7777777777777777,2.112222222222222,2
7151,0,1,0,7,29,4.142857142857143,1.0442857142857143,2
834,0,1,0,7,33,4.714285714285714,1.2785714285714287,3
4566,0,1,0,5,22,4.4,1.6760000000000002,1
6534,0,0,0,6,18,3.0,1.5399999999999998,3
5390,0,1,0,7,28,4.0,1.4485714285714286,4
1303,0,1,0,9,42,4.666666666666667,1.3333333333333333,3
1203,0,1,0,18,84,4.666666666666667,1.88,7
1414,0,1,0,4,19,4.75,2.0525,2
216,0,1,0,7,33,4.714285714285714,1.7657142857142856,2
4658,0,1,0,9,41,4.555555555555555,1.3455555555555554,5
4605,0,1,0,8,34,4.25,1.315,4
3522,0,1,0,10,49,4.9,1.9920000000000002,3
6595,0,1,0,6,26,4.333333333333333,1.6866666666666668,1
4431,0,1,0,13,62,4.769230769230769,1.7584615384615385,5
6514,0,0,0,11,41,3.727272727272727,2.479090909090909,2
468,0,1,0,4,13,3.25,2.37,1
6484,0,1,0,11,39,3.5454545454545454,2.150909090909091,4
504,0,1,0,6,27,4.5,1.1333333333333333,2
5702,0,1,0,10,35,3.5,1.7550000000000001,3
5311,0,1,0,3,14,4.666666666666667,0.9433333333333334,0
7004,0,0,0,8,26,3.25,3.10125,3
1059,0,1,0,10,49,4.9,2.157,3
923,0,1,0,5,23,4.6,1.8219999999999998,1
5819,0,1,0,5,21,4.2,1.5219999999999998,2
1467,0,1,0,3,14,4.666666666666667,0.53,1
2830,0,0,0,3,10,3.3333333333333335,2.9033333333333338,1
5393,0,1,0,6,28,4.666666666666667,1.365,2
6314,0,0,0,4,14,3.5,3.1325000000000003,2
1756,0,1,0,3,11,3.6666666666666665,1.9633333333333336,1
1839,0,1,0,13,57,4.384615384615385,1.7253846153846153,8
2573,1,0,0,7,30,4.285714285714286,1.9285714285714286,2
4004,0,0,0,7,29,4.142857142857143,2.087142857142857,4
573,0,1,0,3,16,5.333333333333333,0.53,1
2027,0,1,0,6,32,5.333333333333333,1.5466666666666666,3
5901,0,1,0,8,25,3.125,2.24125,3
6303,0,1,0,11,39,3.5454545454545454,1.739090909090909,3
3299,0,1,0,7,31,4.428571428571429,2.1242857142857146,2
1614,0,1,0,5,21,4.2,0.9480000000000001,1
5781,0,1,0,13,50,3.8461538461538463,2.275384615384615,6
4870,0,0,0,4,18,4.5,2.6725000000000003,0
4550,0,1,0,10,46,4.6,1.6239999999999999,2
467,0,1,0,8,28,3.5,1.2262499999999998,4
3012,0,1,0,5,21,4.2,1.47,1
6545,0,1,0,11,42,3.8181818181818183,2.2581818181818183,6
3503,0,1,0,10,45,4.5,2.223,3
4950,0,1,0,9,41,4.555555555555555,1.6444444444444446,4
2384,0,1,0,9,40,4.444444444444445,1.5899999999999999,3
6042,0,1,0,5,16,3.2,2.072,3
4761,0,1,0,10,41,4.1,2.022,4
1620,0,1,0,10,32,3.2,2.701,3
1559,0,1,0,16,78,4.875,2.058125,9
591,0,0,0,6,20,3.3333333333333335,2.5283333333333338,2
2363,0,1,0,5,24,4.8,0.688,2
4666,0,1,0,20,98,4.9,2.1530000000000005,7
930,0,1,0,8,36,4.5,2.62,2
2926,0,0,0,5,25,5.0,0.686,2
6999,0,1,0,4,19,4.75,2.525,1
1157,0,1,0,7,27,3.857142857142857,1.0542857142857143,2
271,0,1,0,11,35,3.1818181818181817,1.8645454545454543,7
714,0,1,0,5,28,5.6,1.298,1
2342,0,0,0,4,14,3.5,1.5275,1
1239,0,1,0,9,38,4.222222222222222,1.3199999999999998,5
856,0,1,0,6,26,4.333333333333333,2.418333333333333,1
2613,0,1,0,5,25,5.0,0.9720000000000001,1
7146,0,1,0,4,16,4.0,0.4725,1
6879,0,1,0,6,15,2.5,1.3233333333333333,2
3538,0,0,0,4,28,7.0,1.3925,3
678,0,0,0,4,12,3.0,2.45,1
6383,0,1,0,8,37,4.625,1.54625,5
3244,0,1,0,6,25,4.166666666666667,1.4416666666666667,1
5254,0,0,0,4,21,5.25,1.2025,0
2841,0,1,0,10,46,4.6,1.313,4
882,0,1,0,4,18,4.5,2.12,1
5419,0,0,0,14,68,4.857142857142857,2.232857142857143,5
7064,0,1,0,3,11,3.6666666666666665,1.9633333333333336,1
2603,0,1,0,4,12,3.0,0.7625,2
3184,0,1,0,10,42,4.2,2.511,4
5558,0,1,0,7,25,3.5714285714285716,1.1457142857142857,3
4716,0,1,0,5,17,3.4,0.8859999999999999,1
965,0,1,0,8,48,6.0,1.595,3
4430,0,1,0,4,29,7.25,1.795,0
6505,0,0,0,8,35,4.375,1.63,3
7130,1,3,0,54,279,5.166666666666667,1.6116666666666666,21
2988,0,1,0,4,14,3.5,1.67,1
680,0,0,0,4,13,3.25,2.77,2
6658,0,0,0,11,50,4.545454545454546,2.2245454545454546,5
6448,0,1,0,8,34,4.25,0.83,2
1090,0,1,0,7,26,3.7142857142857144,2.8414285714285716,2
5943,0,1,0,11,40,3.6363636363636362,2.188181818181818,5
278,0,1,0,9,37,4.111111111111111,1.568888888888889,4
2885,0,1,0,4,15,3.75,1.5975,1
901,0,1,0,7,31,4.428571428571429,2.0171428571428573,1
2986,0,1,0,10,33,3.3,2.598,3
4267,0,1,0,3,8,2.6666666666666665,1.9633333333333336,1
984,0,1,0,8,53,6.625,1.4075,2
3256,0,1,0,4,18,4.5,2.4325,1
3378,0,1,0,9,32,3.5555555555555554,1.7966666666666669,5
546,0,0,0,10,47,4.7,2.45,3
587,0,1,0,3,10,3.3333333333333335,2.0,1
2942,0,1,0,6,25,4.166666666666667,1.315,1
3767,0,1,0,6,26,4.333333333333333,2.013333333333333,2
898,0,0,0,8,29,3.625,1.9425000000000001,3
3895,0,1,0,16,71,4.4375,2.76375,4
3964,0,1,0,4,23,5.75,1.435,1
4489,0,0,0,4,13,3.25,2.625,0
1089,0,0,0,11,36,3.272727272727273,2.069090909090909,6
2061,0,1,0,4,19,4.75,2.335,1
1438,0,0,0,10,42,4.2,2.117,4
5517,0,2,0,11,32,2.909090909090909,1.6945454545454546,4
1374,0,0,0,3,12,4.0,3.59,1
5694,0,1,0,5,19,3.8,2.3,0
527,1,1,0,12,48,4.0,1.55,3
890,0,1,0,6,37,6.166666666666667,2.3649999999999998,1
254,0,1,0,8,37,4.625,1.6025,3
5020,0,1,0,17,78,4.588235294117647,2.4594117647058824,5
4237,0,0,0,4,13,3.25,3.255,2
4127,0,0,0,6,26,4.333333333333333,2.858333333333333,1
7150,0,1,0,8,47,5.875,2.0225,1
4488,0,1,0,9,48,5.333333333333333,2.2955555555555556,3
3734,0,1,0,10,42,4.2,2.161,3
3374,0,1,0,4,13,3.25,1.7025,1
2718,0,0,0,7,30,4.285714285714286,2.5628571428571427,3
1622,0,1,0,21,82,3.9047619047619047,2.5085714285714285,9
1481,0,1,0,8,38,4.75,1.4175,1
3015,0,0,0,6,24,4.0,1.635,1
1802,0,1,0,5,23,4.6,2.136,0
6608,0,1,0,4,22,5.5,0.3575,1
4429,0,1,0,7,41,5.857142857142857,1.6314285714285715,4
2263,0,0,0,4,29,7.25,1.5274999999999999,0
2151,0,1,0,13,63,4.846153846153846,1.6653846153846152,5
3971,0,1,0,9,43,4.777777777777778,1.1077777777777778,3
3372,0,1,0,5,16,3.2,2.368,1
3814,0,1,0,9,41,4.555555555555555,1.5544444444444445,4
1577,0,1,0,7,28,4.0,1.1642857142857144,3
3784,0,1,0,5,30,6.0,0.704,2
457,0,1,0,7,33,4.714285714285714,2.044285714285714,2
4282,0,0,0,4,16,4.0,2.0875,0
1228,0,1,0,3,19,6.333333333333333,0.6533333333333333,1
4931,0,1,0,3,16,5.333333333333333,0.6133333333333334,1
3832,0,1,0,10,35,3.5,2.316,2
6364,0,1,0,6,28,4.666666666666667,1.6500000000000001,3
2647,0,0,0,10,32,3.2,2.385,4
5608,0,2,0,13,65,5.0,1.9023076923076923,3
4831,0,1,0,5,24,4.8,2.08,2
4739,0,1,0,5,21,4.2,1.004,3
1137,0,1,0,13,58,4.461538461538462,1.8453846153846158,8
304,0,1,0,10,56,5.6,2.027,3
2636,0,1,0,28,101,3.607142857142857,2.1878571428571427,14
4677,0,1,0,4,14,3.5,2.6475,1
5007,0,1,0,7,37,5.285714285714286,1.4142857142857144,2
6376,0,1,0,13,48,3.6923076923076925,1.933076923076923,7
3010,0,1,0,10,35,3.5,1.3980000000000001,4
2122,0,1,0,5,17,3.4,1.884,3
2255,0,1,0,6,20,3.3333333333333335,1.7416666666666665,2
6386,0,1,0,8,29,3.625,1.98125,3
1345,0,1,0,6,26,4.333333333333333,1.0316666666666665,1
2177,0,1,0,6,32,5.333333333333333,0.7816666666666666,1
1919,0,0,0,7,27,3.857142857142857,1.304285714285714,4
2700,0,1,0,7,24,3.4285714285714284,1.942857142857143,2
4717,0,1,0,4,12,3.0,2.3125,1
4616,0,1,0,4,16,4.0,1.8375000000000001,2
4712,0,1,0,9,36,4.0,1.9766666666666666,3
519,0,1,0,16,57,3.5625,2.515625,6
1727,0,0,0,4,11,2.75,2.7525,2
3110,0,1,0,6,27,4.5,2.2183333333333333,2
4817,0,1,0,6,23,3.8333333333333335,1.7550000000000001,4
6994,0,1,0,5,25,5.0,1.6179999999999999,0
1776,1,1,0,25,109,4.36,1.9860000000000002,11
1486,1,1,0,9,47,5.222222222222222,2.066666666666667,2
190,0,1,0,4,19,4.75,0.3975,1
3375,0,1,0,6,37,6.166666666666667,1.2899999999999998,1
1538,0,1,0,8,28,3.5,2.62625,3
649,0,0,0,3,13,4.333333333333333,1.3099999999999998,2
343,0,0,0,7,26,3.7142857142857144,2.8714285714285714,2
874,0,0,0,6,23,3.8333333333333335,1.6233333333333333,3
6180,0,1,0,7,24,3.4285714285714284,1.6985714285714286,2
400,0,1,0,10,45,4.5,1.8739999999999999,3
3885,0,1,0,3,12,4.0,2.0,1
2872,0,1,0,8,28,3.5,2.245,3
3442,0,1,0,4,24,6.0,0.49,1
5518,0,1,0,4,7,1.75,1.8375000000000001,2
2041,0,0,0,4,13,3.25,3.1625,2
1500,0,1,0,4,19,4.75,2.5725,1
4750,0,1,0,11,43,3.909090909090909,2.479090909090909,3
3648,0,1,0,7,30,4.285714285714286,2.065714285714286,2
4029,0,1,0,6,21,3.5,2.11,3
6869,0,0,0,5,28,5.6,2.9560000000000004,1
4233,0,1,0,4,16,4.0,2.52,1
6778,0,0,0,10,32,3.2,2.028,5
2665,0,1,0,11,40,3.6363636363636362,1.6036363636363637,5
1532,0,0,0,10,43,4.3,1.984,4
5798,0,1,0,5,23,4.6,1.188,1
1918,0,1,0,7,33,4.714285714285714,2.081428571428572,3
517,0,1,0,7,28,4.0,1.3842857142857141,4
5135,0,1,0,4,18,4.5,2.4325,1
4554,2,1,0,18,66,3.6666666666666665,2.166111111111111,8
1032,0,1,0,4,29,7.25,1.0250000000000001,2
4452,0,1,0,4,10,2.5,1.8925,2
5609,1,1,0,10,48,4.8,1.716,3
3658,0,1,0,6,23,3.8333333333333335,2.535,1
