,aro,auto_i,auto_me,auto_mine,auto_my,auto_mys,dom,val,pos,neg
6298,3.605,1,0,0,0,0,5.755,6.195,0,0
4584,4.12,1,0,0,0,0,6.484999999999999,7.45,1,0
4028,3.665,1,0,0,0,0,4.64,6.755,0,0
1667,3.6566666666666667,0,0,0,1,0,5.603333333333333,6.21,0,0
609,5.08,0,0,0,0,0,6.49,6.715,1,0
6687,4.023333333333333,0,0,0,0,0,6.086666666666667,6.386666666666667,1,0
2279,4.172499999999999,0,0,0,0,0,5.7787500000000005,5.800000000000001,1,1
778,4.816666666666666,2,0,0,1,0,6.046666666666667,7.786666666666666,1,0
1736,4.241666666666666,1,0,0,0,1,5.2,5.220000000000001,0,0
1227,4.1433333333333335,1,0,0,0,0,5.596666666666667,5.933333333333333,0,0
437,3.925,0,0,0,0,0,5.868,6.635000000000001,1,0
76,4.996666666666667,0,0,0,0,0,5.8,6.163333333333333,0,0
5067,3.26,0,0,0,1,0,5.32,5.305,0,0
280,3.3466666666666662,0,0,0,0,0,5.32,5.81,0,1
5314,3.085,0,0,0,0,0,5.555,6.75,0,0
5600,,0,0,0,0,0,,,0,0
1740,3.8120000000000003,0,0,0,1,0,5.3260000000000005,5.836,0,1
2045,4.34,1,0,0,0,0,6.09,6.390000000000001,0,0
6732,3.81,0,0,0,0,0,4.93,5.4433333333333325,0,0
176,4.035,0,0,0,0,0,6.045,5.85,0,0
2699,3.6566666666666663,0,0,0,0,0,5.323333333333334,6.3,0,0
2126,3.43,1,0,0,0,0,5.5,6.18,0,0
1914,4.173333333333333,0,0,0,1,0,6.1933333333333325,7.03,1,0
299,3.76,0,0,0,0,0,5.88,5.95,0,0
2423,5.181428571428571,0,0,0,0,0,4.438571428571428,4.569999999999999,0,1
3518,3.836,1,0,0,1,0,4.37,4.662,0,0
2265,3.41,0,0,0,0,0,5.585,6.324999999999999,0,0
2352,3.2466666666666666,0,0,0,0,0,5.830000000000001,5.0600000000000005,0,0
5663,5.8,1,0,0,1,0,5.455,5.72,0,0
6353,4.0,0,0,0,1,0,5.6899999999999995,5.795,0,0
5134,3.855,2,0,0,0,0,6.375,7.13,0,0
4624,3.7399999999999998,2,0,0,2,0,5.636666666666667,5.183333333333334,0,0
745,4.111666666666666,0,0,0,0,0,5.971666666666667,6.1816666666666675,1,0
4315,4.095,0,0,0,0,0,5.25,5.955,1,0
2631,3.43,0,0,0,0,0,5.5,6.18,0,0
5923,4.34,0,0,0,0,0,5.4288235294117655,5.995882352941176,1,1
261,4.3149999999999995,0,0,0,0,0,5.1425,6.1025,0,1
2487,3.43,1,0,0,0,0,5.5,6.18,0,0
3186,4.765,0,0,0,0,0,5.855,4.77,0,1
971,3.526666666666667,0,0,0,0,0,6.273333333333333,6.1000000000000005,1,0
4062,3.6133333333333333,0,0,0,1,0,5.573333333333333,5.746666666666666,0,0
5968,4.823333333333333,0,0,0,0,0,6.3999999999999995,7.223333333333333,1,0
1171,3.7560000000000002,0,0,0,1,0,5.691999999999999,5.906,0,0
1207,5.029999999999999,1,0,0,0,0,5.199999999999999,4.525,0,1
2331,4.365714285714286,0,0,0,1,0,5.744285714285715,5.691428571428572,1,1
2627,4.14,0,0,0,0,0,5.333333333333333,6.086666666666666,0,0
2506,3.35,0,0,0,0,0,5.4,5.04,0,0
1966,3.43,1,0,0,0,0,5.5,6.18,0,0
286,3.9066666666666663,1,0,0,1,0,5.616666666666667,5.573333333333333,0,0
4839,3.925,0,0,0,0,0,5.21,4.615,0,0
7089,3.3600000000000003,1,0,0,0,0,5.47,6.015000000000001,0,0
2380,3.09,0,0,0,0,0,6.53,5.13,0,0
2560,4.036666666666666,0,0,0,0,0,6.473333333333334,6.323333333333333,1,0
5631,3.9019999999999997,1,0,0,0,0,5.188,5.578,0,0
949,3.9019999999999997,0,0,0,0,0,5.242,5.892,1,0
790,4.0075,0,0,0,1,0,5.9125,6.5725,1,0
6906,3.475,1,0,0,0,0,5.609999999999999,6.02,0,0
2437,3.19,0,0,0,0,0,5.692500000000001,6.545,0,0
1828,3.52,1,0,0,0,0,5.72,5.86,0,0
3253,3.9,1,0,0,0,0,5.06,6.56,0,0
3401,4.29,0,0,0,0,0,5.264,5.486,0,1
456,4.023333333333333,0,0,0,0,0,5.676666666666667,6.140000000000001,0,0
4875,3.43,1,0,0,0,0,5.5,6.18,0,0
6892,3.9323076923076927,0,0,0,0,0,5.397692307692308,5.56769230769231,0,1
897,3.7025,0,0,0,0,0,5.79,6.0175,0,0
712,3.52,1,0,0,0,0,5.72,5.86,0,0
4614,4.713333333333334,0,0,0,1,0,5.973333333333334,6.666666666666667,0,0
5467,3.961,0,0,0,0,0,5.367,5.745,2,1
38,3.38,1,0,0,0,0,5.654999999999999,5.965,0,0
4347,4.145,0,0,0,0,0,5.734999999999999,7.0825,1,0
4952,4.71,1,0,0,1,0,6.5,7.95,0,0
4136,4.96,0,0,0,0,0,5.195,5.5024999999999995,0,1
285,4.31,2,0,0,0,0,4.906666666666667,5.073333333333333,0,1
2417,4.3,1,0,0,0,0,5.806666666666666,6.29,0,0
3323,3.6625,1,0,0,0,0,6.17,5.99,0,0
2721,3.772,0,0,0,0,0,5.874,6.026,0,0
4351,3.7433333333333336,1,0,0,0,0,5.793333333333333,5.953333333333333,0,0
4535,3.8149999999999995,0,0,0,0,0,6.065,6.3975,0,0
6237,3.9475,0,0,0,0,0,5.9775,6.71,1,0
4441,3.4499999999999997,0,0,0,0,0,5.669999999999999,6.4433333333333325,0,0
346,3.425,0,0,0,0,0,5.95,5.13,0,0
5124,4.3525,0,0,0,0,0,5.615,4.7725,1,1
2904,3.7466666666666666,1,0,0,0,0,5.176666666666666,5.04,0,0
1488,5.525,1,0,0,0,0,6.875,7.1899999999999995,1,0
6970,3.453333333333333,0,0,0,1,0,6.406666666666666,6.3566666666666665,0,0
3557,3.6533333333333338,0,0,0,1,0,5.580000000000001,6.423333333333333,0,0
345,4.554,0,0,0,0,0,5.771999999999999,6.0920000000000005,1,0
4286,3.8699999999999997,1,0,0,1,0,6.183333333333334,7.033333333333334,1,0
4159,3.6409999999999996,0,0,0,0,0,5.3660000000000005,5.412,0,1
3890,5.36,1,0,0,0,0,5.92,8.0,1,0
2069,4.116666666666666,0,0,0,0,0,6.44,5.79,0,0
6255,3.908,1,0,0,0,0,6.252000000000001,6.686,1,0
6986,4.49,0,0,0,1,0,5.5175,7.12,2,0
2688,4.246666666666667,0,0,0,0,0,4.66,4.056666666666667,0,2
5474,4.71,1,0,0,0,0,6.5,7.95,0,0
1661,4.46,0,0,0,0,0,4.206666666666667,4.226666666666667,0,2
3554,3.88,0,0,0,0,0,5.5825000000000005,5.84,0,0
3260,4.4433333333333325,1,0,0,1,0,4.8999999999999995,4.293333333333334,0,1
1702,3.941111111111111,2,0,0,0,0,5.4111111111111105,6.393333333333334,0,0
4576,4.066666666666667,0,0,0,0,0,5.98,5.803333333333334,0,0
6620,4.226666666666667,0,1,0,0,0,5.933333333333334,6.916666666666667,1,0
6481,3.5250000000000004,1,0,0,0,0,5.83,6.1850000000000005,1,0
4608,3.9033333333333338,1,0,0,0,0,5.816666666666666,6.6499999999999995,0,0
3219,4.74,0,0,0,0,0,6.305,7.02,1,0
4360,4.071666666666666,1,0,0,1,0,5.913333333333334,6.063333333333333,0,0
440,5.234999999999999,0,1,0,1,0,4.984999999999999,4.33,0,1
4106,4.2425,0,0,0,0,0,6.015,7.0575,2,0
6607,3.67,0,0,0,0,0,4.08,4.1,0,1
6501,3.24,0,0,0,0,0,5.55,6.21,0,0
393,3.9166666666666665,0,0,0,0,0,5.453333333333333,6.063333333333333,0,0
5278,4.466666666666666,0,0,0,0,0,6.073333333333333,6.25,1,0
4876,3.715,1,0,0,0,0,6.1,7.17,1,0
4254,3.7577777777777777,0,0,0,0,0,5.427777777777778,5.395555555555556,1,1
2287,3.52,1,0,0,0,0,5.72,5.86,0,0
1886,3.94,0,0,0,0,0,4.644,5.504,0,0
4767,4.0200000000000005,0,0,0,0,0,5.2700000000000005,5.243333333333333,0,0
3052,4.4750000000000005,0,0,0,2,0,6.0475,6.43625,3,0
2261,4.33625,2,0,0,1,0,5.6,5.741250000000001,1,0
4590,3.7449999999999997,2,0,0,1,0,5.986666666666667,6.385000000000001,1,0
1437,3.5,1,0,0,0,0,6.06,6.43,0,0
4676,4.71,1,0,0,0,0,6.5,7.95,0,0
4154,3.855,0,0,0,1,0,5.734999999999999,6.04,0,0
6812,4.666666666666667,0,0,0,0,0,5.193333333333334,5.163333333333333,0,1
528,3.8724999999999996,0,0,0,0,0,5.562500000000001,6.175,0,0
2534,4.185,0,0,0,0,0,5.853333333333333,5.913333333333333,1,0
682,3.8600000000000008,1,0,0,0,0,5.613333333333333,5.423333333333333,0,0
4128,4.011111111111112,2,0,0,1,0,5.870000000000001,5.9,1,1
4609,4.4,1,0,0,0,0,6.28,7.44,1,0
5408,3.3475,1,0,0,0,0,5.93,6.0975,0,0
2449,3.43,0,0,0,0,0,5.5,6.18,0,0
3579,4.48,1,0,0,0,0,4.22,3.19,0,0
1945,3.4516666666666667,0,0,0,0,0,5.216666666666667,5.864999999999999,0,0
4754,4.239999999999999,0,0,0,0,0,5.352727272727273,5.16,0,2
5512,4.45,1,0,0,0,0,4.12,2.76,0,0
2134,3.3600000000000003,0,0,0,0,0,5.676,6.372,1,0
4248,3.83,0,0,0,0,0,4.653333333333333,5.1433333333333335,0,0
6533,3.29,0,0,0,0,0,5.61,6.18,0,0
6211,3.4933333333333336,0,0,0,0,0,5.463333333333334,5.3500000000000005,0,0
259,3.76,0,0,0,0,0,6.0875,5.77,0,0
940,3.9033333333333338,0,0,0,0,0,5.486666666666667,5.739999999999999,1,0
4567,,0,0,0,0,0,,,0,0
2293,3.748,0,0,0,0,0,5.506,5.726,0,0
6917,4.165,1,0,0,0,0,5.22,4.125,0,1
5565,4.083333333333333,0,0,0,0,0,5.586666666666666,6.036666666666666,0,0
1315,5.43,1,0,0,0,0,5.73,7.0,0,0
6235,4.0725,1,0,0,1,0,5.0825,5.2875,0,0
5102,3.43,1,0,0,0,0,5.5,6.18,0,0
2142,3.43,0,0,0,0,0,5.805,6.59,0,0
2053,3.806,0,0,0,0,0,5.352,5.5120000000000005,1,0
2553,3.455,1,0,0,0,0,5.6850000000000005,5.5600000000000005,0,0
4253,3.84,1,0,0,0,0,6.145,6.295,0,0
496,3.9899999999999998,0,0,0,1,0,5.5200000000000005,6.646666666666666,0,0
7068,4.31,1,0,0,0,0,6.47,6.515,0,0
4277,3.796666666666667,0,0,0,0,0,5.260000000000001,5.646666666666667,0,0
417,3.475,1,0,0,0,0,5.609999999999999,6.02,0,0
183,3.43,1,0,0,0,0,5.5,6.18,0,0
3545,4.573333333333333,0,0,0,0,0,4.703333333333333,4.8966666666666665,0,0
6482,4.75,0,0,0,0,0,5.445,6.35,0,0
4394,3.3775,0,0,0,0,0,5.765,6.04,0,0
6790,3.8400000000000003,0,0,0,0,0,5.526666666666666,5.823333333333333,1,0
1376,3.99,1,0,0,0,0,6.1000000000000005,6.68,0,0
4794,4.425,1,0,0,0,0,5.46,6.53,0,0
358,4.4366666666666665,2,0,0,0,0,5.323333333333333,5.976666666666667,0,0
1387,3.2899999999999996,0,0,0,0,0,5.226666666666667,5.069999999999999,0,0
320,3.2866666666666666,0,0,0,0,0,5.633333333333333,6.676666666666667,0,0
6521,6.26,1,0,0,0,0,4.47,1.96,0,1
4291,4.335,1,0,0,1,0,5.7125,5.4225,1,1
3255,3.16,1,0,0,0,0,5.445,5.09,0,1
3117,3.596,0,0,0,0,0,5.956,6.0600000000000005,1,0
2572,3.7943750000000005,0,0,0,0,0,5.7612499999999995,5.8618749999999995,1,1
3596,4.098000000000001,0,0,0,0,0,6.034000000000001,6.166,0,0
4454,3.53,0,0,0,0,0,5.616666666666666,5.613333333333333,0,0
6730,,1,0,0,0,0,,,0,0
566,3.8949999999999996,1,0,0,0,0,5.72,5.63,0,0
7082,4.635,1,0,0,0,0,5.64,5.93,0,0
2297,3.8739999999999997,0,0,0,0,0,5.37,5.146,0,0
116,4.326666666666667,0,0,0,0,0,5.046666666666667,5.646666666666666,0,1
6196,4.91,0,0,0,0,0,5.045,4.89,0,0
4473,3.665,1,0,0,0,0,4.64,6.755,0,0
1107,3.2466666666666666,0,0,0,0,0,5.673333333333335,6.080000000000001,0,0
875,4.1875,0,0,0,0,0,6.1850000000000005,6.8149999999999995,1,0
1816,3.85,0,0,0,1,0,5.506666666666667,5.543333333333333,0,0
6975,3.5966666666666662,0,0,0,0,0,5.633333333333333,5.859999999999999,0,0
2669,4.1722222222222225,0,0,0,0,0,5.982222222222223,6.082222222222223,1,1
555,3.9933333333333336,1,0,0,1,0,5.976666666666667,6.526666666666666,0,0
458,3.545,1,0,0,0,0,5.915,6.475,0,0
6646,3.72,1,0,0,0,0,5.686666666666667,5.743333333333332,1,0
221,4.585,0,0,0,0,0,6.3,6.324999999999999,0,0
5331,4.195,0,0,0,0,0,5.9,6.21,0,0
6108,3.9425,0,0,0,0,0,5.194999999999999,5.87,0,0
1099,3.605,1,0,0,0,0,5.755,6.195,0,0
2707,4.206250000000001,0,0,0,1,0,5.425625,5.63,0,2
307,3.9500000000000006,0,0,0,0,0,5.096666666666667,6.170000000000001,0,0
4551,3.793333333333333,0,0,0,0,0,4.92,5.836666666666666,0,0
1544,2.8,0,0,0,0,0,5.49,5.78,0,0
1134,3.466666666666667,1,0,0,1,0,6.413333333333333,6.373333333333334,0,0
6336,3.516666666666667,0,0,0,0,0,5.7700000000000005,5.683333333333334,0,0
381,2.9524999999999997,0,0,0,0,0,5.9,6.2924999999999995,0,0
2247,5.36,1,0,0,0,0,5.92,8.0,1,0
2581,4.122,0,0,0,0,0,5.305999999999999,5.99,0,0
5846,3.835,0,0,0,0,0,6.325,6.655,0,0
2939,3.4480000000000004,0,0,0,0,0,5.255999999999999,6.072,0,0
7090,4.025,0,0,0,0,0,6.805,6.255,0,0
1057,3.8150000000000004,0,0,0,0,0,5.825,5.972499999999999,0,0
4247,4.125000000000001,0,0,0,0,0,5.623333333333334,5.896666666666667,0,0
6337,4.495,0,0,0,0,0,5.9,6.88,0,0
5277,3.8866666666666667,1,0,0,0,0,6.0566666666666675,7.023333333333333,1,0
2321,4.503333333333333,0,0,0,0,0,4.683333333333334,4.953333333333333,0,0
2208,5.36,1,0,0,0,1,5.92,8.0,1,0
3298,4.2075,0,0,0,0,0,5.07875,5.358750000000001,0,1
4340,3.7,1,0,0,0,0,5.484999999999999,5.455,0,0
3074,4.016,0,0,0,0,0,5.292,5.318,0,1
5487,3.665,1,0,0,0,0,4.64,6.755,0,0
5605,3.33,1,0,0,0,0,6.56,7.05,0,0
418,4.635,1,0,0,0,0,5.64,5.93,0,0
2158,3.6675000000000004,0,0,0,0,0,5.3825,5.385,0,0
3559,4.1825,0,0,0,0,0,5.8625,6.9525,1,0
6891,4.33,1,0,0,0,0,5.385,6.665,0,0
398,3.6166666666666667,0,0,0,0,0,5.626666666666668,6.080000000000001,0,0
5265,3.8150000000000004,0,0,0,0,0,5.415,6.145,0,0
6947,4.07,0,0,0,1,0,4.944999999999999,6.285,0,0
3001,3.786666666666667,0,0,0,0,0,5.03,6.333333333333333,0,0
1560,3.67,1,0,0,0,0,6.35,5.41,0,0
4948,4.630000000000001,1,0,0,0,0,5.805,6.880000000000001,1,0
4401,3.628,0,0,0,0,0,6.038000000000001,6.362,1,0
2187,3.9133333333333336,1,0,0,0,0,6.233333333333334,6.116666666666667,1,0
742,3.38,1,0,0,0,0,5.654999999999999,5.965,0,0
6678,3.8950000000000005,0,0,0,0,0,5.470000000000001,5.8,1,0
2024,2.79,0,0,0,0,0,5.25,5.949999999999999,0,0
4439,4.236666666666667,0,0,0,0,0,5.436666666666667,5.986666666666667,0,0
152,4.359999999999999,0,0,0,0,0,5.602,6.425999999999999,1,0
310,4.346666666666667,0,0,0,0,0,5.536666666666666,6.366666666666667,0,1
6539,3.43,0,0,0,0,0,5.5,6.18,0,0
1244,4.38125,0,0,0,0,0,4.97625,5.0175,0,0
5220,3.685,0,0,0,0,0,5.975,6.615,0,0
2405,5.390000000000001,0,0,0,1,0,4.78,6.93,1,0
3115,3.9749999999999996,0,0,0,0,0,5.529999999999999,6.3100000000000005,0,0
5875,5.04,0,0,0,0,0,5.69,6.83,0,0
1752,4.5280000000000005,0,0,0,0,0,5.462,5.4079999999999995,0,1
1714,4.542,1,1,0,0,0,5.316,5.326,0,0
3309,4.085714285714286,0,0,0,1,0,4.971428571428571,5.072857142857144,0,1
56,3.43,0,0,0,0,0,5.5,6.18,0,0
5744,3.6955555555555555,1,0,0,0,0,5.594444444444445,5.918888888888889,0,0
1533,3.0700000000000003,0,0,0,0,0,5.453333333333333,5.656666666666666,0,0
5962,3.967777777777777,0,1,0,0,0,5.503333333333334,5.638888888888889,0,0
6223,3.4766666666666666,0,0,0,0,0,5.833333333333333,6.016666666666667,0,0
1745,4.45,0,0,0,0,0,5.1433333333333335,5.4366666666666665,0,1
4449,4.1425,1,0,0,0,0,6.825,6.5075,1,0
1940,4.43,0,0,0,0,0,5.615,6.59,0,0
4520,3.9974999999999996,1,0,0,0,0,5.8825,6.22,0,0
4741,4.0375,0,0,0,0,0,6.0725,6.3075,2,0
5212,3.9924999999999997,0,0,0,0,0,5.324999999999999,4.8425,0,2
252,4.43,0,0,0,1,0,6.0,7.069999999999999,1,0
1211,4.216666666666667,1,0,0,0,0,5.453333333333333,5.816666666666667,1,0
2768,4.593333333333334,0,0,0,0,0,5.736666666666667,6.793333333333333,1,0
2796,3.8957142857142855,0,0,0,1,0,5.79,5.314285714285715,0,1
5536,4.536666666666666,0,0,0,0,0,5.093333333333333,4.5,0,1
3924,3.611666666666667,0,0,0,0,0,5.626666666666666,6.285,1,0
4385,3.37,0,0,0,0,0,5.6275,5.9750000000000005,0,0
482,3.9539999999999997,0,0,0,0,0,4.5,4.61,0,0
6469,3.845714285714286,0,0,0,0,0,5.552857142857143,5.448571428571428,0,0
3516,3.6133333333333333,0,0,1,0,0,5.123333333333332,5.89,0,0
3423,4.12,0,0,0,0,0,6.0475,6.475,0,0
676,3.285,0,0,0,0,0,5.675,5.734999999999999,0,0
4886,3.6260000000000003,1,0,0,0,0,5.409999999999999,6.1659999999999995,0,0
421,4.27,1,0,0,0,0,5.46,5.765000000000001,0,0
3664,3.8100000000000005,0,0,0,0,0,6.25,6.97,1,0
7139,3.8966666666666665,0,0,0,0,0,5.608333333333333,5.636666666666667,0,0
827,4.051666666666667,0,0,0,0,0,6.3066666666666675,6.275000000000001,1,1
4704,4.71,0,0,0,0,0,4.505,3.1950000000000003,0,2
2736,4.12,0,0,0,0,0,5.82,6.88,1,0
2200,3.6740000000000004,0,0,0,0,0,5.118,5.274,0,1
5014,4.300000000000001,0,0,0,0,0,6.255,6.145,1,0
45,3.6775,0,0,0,1,0,5.55,5.9425,0,0
279,3.375,0,0,0,0,0,5.945,6.345,0,0
3605,3.2750000000000004,0,0,0,0,0,5.725,5.92,0,0
4435,4.363333333333333,0,0,0,0,0,5.226666666666667,6.256666666666667,0,0
2683,4.326666666666667,0,0,0,0,0,5.046666666666667,5.646666666666666,0,1
6381,3.915,0,0,0,1,0,6.25,6.785,1,0
2952,4.43,0,0,0,1,0,5.615,6.59,0,0
550,3.92,0,0,0,0,0,5.3625,6.5875,1,0
2428,3.66,0,0,0,0,0,5.640000000000001,6.286666666666666,0,0
864,3.736666666666667,0,0,0,0,0,5.43,6.1000000000000005,0,0
1233,4.1450000000000005,0,0,0,0,0,4.53,4.71,0,1
6282,3.8975,1,0,0,0,0,5.96,6.342499999999999,0,0
7114,3.955,0,1,0,1,0,5.48,6.18,0,0
6927,4.0225,1,1,0,2,0,6.1575,6.75625,4,0
3593,4.125,1,0,0,1,0,5.327500000000001,5.800000000000001,0,0
824,3.915,0,0,0,1,0,6.25,6.785,1,0
6853,3.8599999999999994,0,0,0,0,0,5.031666666666667,5.710000000000001,1,0
4042,3.085,0,0,0,0,0,5.555,6.75,0,0
4923,4.596666666666667,1,0,0,0,0,6.1933333333333325,7.166666666666667,2,1
3148,4.726666666666667,1,0,0,0,0,5.613333333333333,5.273333333333333,1,0
6172,4.105,0,0,0,0,0,6.04,6.655,0,0
6227,4.515000000000001,0,0,0,0,0,4.575,4.555,0,2
7079,3.585714285714286,0,0,0,0,0,5.930000000000001,5.774285714285715,2,0
1017,3.5733333333333337,1,0,0,0,0,4.976666666666667,6.256666666666667,0,0
542,4.785,1,0,0,0,0,6.095,6.285,0,0
1619,4.983333333333333,1,0,0,0,0,5.919999999999999,6.896666666666667,0,0
6087,3.4400000000000004,0,0,0,0,0,6.0649999999999995,5.9,0,0
3142,3.85125,0,0,0,0,0,5.52,6.10125,0,0
5180,4.05,1,0,0,1,0,4.975,4.84,0,1
2445,4.033333333333334,0,0,0,0,0,5.505,5.04,0,0
6992,3.77,0,0,0,0,0,5.883333333333334,6.186666666666667,1,0
5356,3.52,0,0,0,0,0,5.72,5.86,0,0
2701,3.43,1,0,0,0,0,5.5,6.18,0,0
1443,4.0975,0,0,0,0,0,4.827500000000001,4.6925,1,1
6759,5.16,0,0,0,0,0,5.359999999999999,7.125,0,0
3906,4.263333333333333,0,0,0,0,0,5.203333333333333,6.859999999999999,0,0
3517,3.5275000000000003,0,0,0,0,0,5.5275,5.4625,0,0
59,4.276666666666666,1,0,0,0,0,5.91,6.216666666666666,1,0
5671,4.12,1,0,0,0,0,6.1499999999999995,5.723333333333334,1,1
5912,4.2625,0,0,0,0,0,5.1275,5.15,0,1
5215,3.475,0,0,0,0,0,5.609999999999999,6.02,0,0
5899,3.3600000000000003,0,0,0,0,0,4.875,6.38,0,0
2564,4.523333333333333,0,0,0,0,0,5.433333333333334,6.8566666666666665,0,0
1800,4.435,0,0,0,0,0,5.385,5.8149999999999995,0,0
3787,3.8033333333333332,1,0,0,0,0,6.22,6.216666666666668,0,0
2528,3.9166666666666665,0,0,0,0,0,5.453333333333333,6.063333333333333,0,0
5992,4.213333333333334,0,0,0,0,0,4.96,5.436666666666667,0,1
73,,1,0,0,0,0,,,0,0
2412,4.29,0,0,0,0,0,4.58,3.88,0,0
5089,4.05,0,0,0,0,0,5.32,5.956666666666667,0,0
1634,4.162,0,0,0,0,0,4.48,4.037999999999999,0,0
1305,3.7824999999999998,0,0,0,0,0,5.62,5.955,0,0
402,3.43,0,0,0,0,0,5.5,6.18,0,0
2238,3.8299999999999996,0,0,0,0,0,5.706666666666667,6.02,0,0
6300,3.616666666666667,0,0,0,1,0,5.859999999999999,6.16,0,0
395,4.28,0,0,0,0,0,3.89,3.5499999999999994,0,1
6288,3.66,0,0,0,0,0,6.41,7.89,1,0
1485,,0,0,0,0,0,,,0,0
3342,4.133333333333334,1,0,0,0,0,4.8533333333333335,5.086666666666667,0,1
4467,4.1033333333333335,0,0,0,0,0,6.583333333333333,6.706666666666667,1,0
6508,3.52,1,0,0,0,0,5.72,5.86,0,0
6362,3.7020000000000004,2,0,0,0,0,5.71,5.968,1,0
6969,4.453333333333333,0,0,0,1,0,6.22,5.753333333333333,0,0
5860,4.295555555555556,0,0,0,0,0,5.748888888888889,6.027777777777778,1,1
2353,4.86,0,0,0,0,0,7.0,5.5,0,0
3270,4.3,0,0,0,0,0,5.9366666666666665,5.3500000000000005,0,0
5159,3.56,0,0,0,0,0,5.548,6.43,0,0
2277,3.825,0,0,0,0,0,5.907500000000001,6.3575,1,0
5239,4.065,0,0,0,0,0,5.855,6.5649999999999995,0,0
5539,5.1,0,1,0,0,0,5.28,6.27,0,0
2046,3.4333333333333336,0,0,0,0,0,5.04,5.5200000000000005,0,0
2737,4.07,0,0,0,0,0,5.6587499999999995,6.1675,0,0
615,4.515000000000001,1,0,0,1,0,6.135,6.705,1,0
3843,3.516666666666667,0,0,0,0,0,5.846666666666667,5.95,2,0
6217,4.213333333333334,1,0,0,0,0,6.183333333333334,6.223333333333334,0,0
6907,4.33,0,0,0,0,0,6.12,5.05,1,0
3247,3.6100000000000003,1,0,0,0,0,5.720000000000001,6.175,0,0
264,3.24,1,0,0,0,0,5.78,6.82,0,0
3258,3.43,1,0,0,0,0,5.5,6.18,0,0
4030,4.78,1,0,0,1,0,5.55,6.955,1,0
3700,3.31,0,0,0,0,0,5.779999999999999,6.0,0,0
6537,4.102,1,0,0,0,0,6.314,6.692,0,0
1545,3.1166666666666667,0,0,0,0,0,5.6866666666666665,6.8500000000000005,0,0
4411,3.5250000000000004,0,0,0,0,0,5.545,6.27,0,0
5701,3.4000000000000004,0,0,0,0,0,5.653333333333333,5.55,0,0
4249,4.123333333333333,0,0,0,0,0,5.313333333333333,5.406666666666666,0,0
6374,4.07,0,0,0,0,0,5.102222222222222,5.412222222222222,0,0
7158,3.43,0,0,0,0,0,5.5,6.18,0,0
5729,5.36,1,0,0,0,0,5.92,8.0,1,0
0,4.3149999999999995,0,0,0,0,0,5.8325,6.165,1,0
2544,3.4850000000000003,0,0,0,0,0,6.16,6.58,0,0
5155,3.8979999999999997,1,0,0,0,0,6.1739999999999995,6.5040000000000004,1,0
6266,4.85,0,0,0,0,0,4.385,4.205,0,0
6782,3.43,0,0,0,0,0,5.5,6.18,0,0
812,3.793333333333333,0,0,0,0,0,5.456666666666666,5.543333333333333,0,0
65,3.725,0,0,0,0,0,6.234999999999999,6.175000000000001,0,0
3884,4.33,1,0,0,0,0,5.404999999999999,7.029999999999999,1,0
1995,3.694,0,0,0,0,0,5.484,6.024,0,0
6441,3.2350000000000003,0,0,0,1,0,5.32,5.9,0,0
950,3.43,0,0,0,0,0,5.5,6.18,0,0
5243,4.25,0,0,0,0,0,5.508,5.636,0,0
2933,4.529999999999999,1,0,0,0,0,6.305,7.109999999999999,0,0
4210,4.265000000000001,0,0,0,0,0,6.965,7.215,1,0
6852,4.268,0,0,0,0,0,4.852,5.224,0,0
3803,4.07,0,0,0,0,0,5.738333333333333,6.075,2,1
6776,3.5233333333333334,0,0,0,0,0,6.213333333333334,6.916666666666667,1,0
3889,3.856666666666667,0,0,0,0,0,5.573333333333333,6.213333333333334,0,0
3594,3.81,0,0,0,0,0,5.28,6.45,0,0
2453,3.944,0,0,0,0,0,4.540000000000001,4.798,0,1
6315,4.123333333333334,1,0,0,0,0,5.833333333333333,6.323333333333333,0,0
4618,3.43,0,0,0,0,0,5.5,6.18,0,0
5094,3.43,1,0,0,0,0,5.5,6.18,0,0
6793,4.29,0,1,0,1,0,6.31,6.79,0,1
6923,3.38,1,0,0,0,0,5.654999999999999,5.965,0,0
1450,4.763333333333333,1,0,0,1,0,6.02,6.6933333333333325,1,0
4416,4.55,0,0,0,0,0,4.75,4.35,0,1
2538,3.4766666666666666,0,0,0,0,0,5.703333333333333,5.71,0,0
3499,3.52,1,0,0,0,0,5.72,5.86,0,0
990,4.140000000000001,0,0,0,0,0,5.54,6.23,0,0
3166,3.6375,0,0,0,0,0,6.0625,6.23,0,0
5296,3.2350000000000003,0,0,0,1,0,5.32,5.9,0,0
1051,4.6875,0,0,0,0,0,4.48,4.4375,0,1
5607,3.456666666666667,1,0,0,0,0,5.6933333333333325,5.786666666666666,0,0
6680,3.9349999999999996,1,0,0,0,0,5.385,5.765000000000001,0,0
2650,4.2875000000000005,0,0,0,0,0,5.515,6.29,0,0
79,3.9233333333333333,0,0,0,0,0,5.523333333333333,6.046666666666667,0,0
606,3.43,0,0,0,0,0,5.5,6.18,0,0
2853,4.16,1,0,0,0,0,6.14,6.0,0,0
1706,3.6439999999999997,0,0,0,0,0,5.49,5.836,0,0
3599,3.33,0,0,0,0,0,5.72,6.36,0,0
425,4.303333333333334,0,0,0,0,0,5.486666666666667,4.756666666666667,0,1
4852,3.688,0,0,0,0,0,5.476000000000001,6.116,0,0
